SeniorCitizen,tenure,MonthlyCharges,TotalCharges,NumInternetServices,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,CustomerType_Internet only,CustomerType_Phone only
1,-0.055829708166588284,0.3036986784944536,-0.027609165453984938,-1.102955128074755,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,-0.7480267453928262,0.8321126071395406,-0.5076041603902786,-0.02051759347843376,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False
0,-0.8294616909488542,0.6775764581961663,-0.5737989574953664,-0.02051759347843376,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False
1,1.4099993118419156,-0.12667618791774027,0.8115714596253443,0.5207011738197268,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False
0,0.1070401829454677,0.24886327080486886,0.127411505673825,1.0619199411178875,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False
0,0.5142149107256077,0.2920669253481778,0.4717523845833639,0.5207011738197268,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,-0.9108966365048822,-0.6235182151657942,-0.788617727574157,-1.102955128074755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.1372646537226163,-0.2064367809207725,-0.24739089099716904,-0.02051759347843376,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-0.34085201761268624,-1.3347168361094965,-0.7387014243922797,-1.102955128074755,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,1.3692818390639017,-1.4958997011364572,-0.4125801064320251,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0,0.7585197473936917,0.717456754697682,0.8767516080577117,-0.02051759347843376,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.5142149107256077,-1.3048066137333596,-0.5111554307448001,-1.102955128074755,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0.6770848018376636,-1.5208248864499048,-0.6004224563643571,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,-0.1372646537226163,-1.5025464172200433,-0.7755155251481584,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0,0.31062754683553767,1.50675428962352,0.965842173038535,1.603138708416048,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False
1,0.1884751285014957,1.0564392749605682,0.5737466337716101,-0.02051759347843376,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-0.3001345448346723,0.16577931976004381,-0.24280291439008536,-1.102955128074755,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.4222869631687143,-0.47064374524331604,-0.53222041949367,0.5207011738197268,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False
0,1.6135866757319857,0.027859961025634056,1.0088103385702614,2.1443574757142088,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
0,-1.0330490548389242,-0.8195963396315812,-0.8763186650249499,-0.02051759347843376,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False
0,0.02560523738943971,0.5762140379214794,0.14265329334447324,1.603138708416048,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False
0,-0.38156949039070026,0.4765132966676893,-0.21880426752226276,-0.02051759347843376,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1,-0.34085201761268624,1.2126371029248395,0.07076764064021428,0.5207011738197268,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-1.2773538915070082,0.4914684078557579,-0.9706148188484255,-0.5617363607765944,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,1.4914342573979436,0.8603611504947815,1.783296081973742,2.1443574757142088,True,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False
0,-1.1959189459509803,-1.4693128368021133,-0.9803863267183202,-1.102955128074755,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,0.9621071112837616,0.36518080226762395,0.8844717610023238,1.0619199411178875,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False
0,1.3285643662858877,1.5034309315817271,2.14351841836934,1.603138708416048,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False
0,1.5728692029539715,-1.4593427626767341,-0.3264452571499964,-1.102955128074755,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,-0.7480267453928262,0.5180552721901018,-0.5389259237655617,-0.5617363607765944,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.2366364187289942,0.17907275192721603,-0.9510938606884779,-1.102955128074755,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.015112235388574289,0.641019519736443,0.22150914127872484,-0.5617363607765944,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0.31062754683553767,0.08934208479880487,0.19907658257966646,0.5207011738197268,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,-1.2773538915070082,-1.4626661207185272,-0.9965545327423221,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,-1.2773538915070082,0.8088491008469896,-0.9664018210986516,-0.02051759347843376,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-1.0330490548389242,0.17076435682273353,-0.7863237392706152,-1.102955128074755,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.7073092726148122,-0.454026955034351,-0.6919834702874559,-1.102955128074755,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.6258743270587842,0.984987077062019,-0.2966895819434774,0.5207011738197268,False,True,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,-0.5444393815027563,0.44826475331244897,-0.3479734550755431,-0.02051759347843376,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
0,1.5728692029539715,-1.303144934712463,-0.1683585824241835,-1.102955128074755,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.8806721657277337,-0.15824808931477388,0.43859984208121555,-0.02051759347843376,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,-0.055829708166588284,0.8570377924529882,0.28675546245061756,0.5207011738197268,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False
0,-0.8701791637268682,0.38678262953927867,-0.635714584111155,-0.5617363607765944,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.5851568542807702,0.6709297421125803,-0.3688399256058374,-0.02051759347843376,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
1,1.6135866757319857,1.50675428962352,2.411760646824846,1.603138708416048,False,False,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False
1,1.5728692029539715,1.1594633742561515,2.060802493962782,0.5207011738197268,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False
1,-1.114484000394952,-0.6434583634165522,-0.9109711229563371,0.5207011738197268,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False
0,0.2291926012795097,0.1408541344465963,0.17192370179447372,0.5207011738197268,True,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False
0,-1.114484000394952,-0.5354492270582797,-0.9019495728010618,-0.5617363607765944,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,-1.2366364187289942,-0.6850003389389647,-0.9648357329298873,-1.102955128074755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1,0.7992372201717056,-0.16323312637746332,0.3632952645014856,-0.02051759347843376,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,-0.9923315820609102,0.36518080226762395,-0.7382602727954447,-1.102955128074755,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,1.4507167846199296,0.5280253463154813,1.345717813073131,1.0619199411178875,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False
0,1.4914342573979436,-1.4693128368021133,-0.38672862285749565,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,0.39206249239156565,0.05444682535997845,0.19766489746979463,0.5207011738197268,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False
0,0.7178022746156777,1.177741843486013,1.2170118346965273,1.0619199411178875,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False
0,-1.2773538915070082,-1.5175015284081117,-0.9972824328770998,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True
1,-1.2773538915070082,0.5163935931692054,-0.9702839551507992,-0.5617363607765944,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,0.02560523738943971,-0.6717069067717928,-0.3604801028458147,-1.102955128074755,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,-1.0330490548389242,-1.475959552885699,-0.9392709978933007,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.2878468935078735,0.8985797679754006,1.6237756645582153,0.5207011738197268,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False
0,-1.2773538915070082,0.3369322589123836,-0.9726661737737081,-0.5617363607765944,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
0,1.0842595296178037,-1.4809445899483886,-0.4797233794703082,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,-1.0737665276169381,-0.47895214034779854,-0.8669441935922066,-1.102955128074755,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-1.1959189459509803,-1.5274716025334907,-0.9810039389538893,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.7073092726148122,-1.4726361948439062,-0.8597754801436384,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,-0.7887442181708402,-0.0003885823296062732,-0.6186640748934833,-0.02051759347843376,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False
0,-0.38156949039070026,1.127891472859118,-0.013514371935107595,0.5207011738197268,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False
1,-0.055829708166588284,0.8204808539932653,0.23289085247706726,-0.02051759347843376,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.1372646537226163,-0.1997900648371864,-0.2574270898251647,0.5207011738197268,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False
0,0.6770848018376636,-1.4643277997394235,-0.5504179228631128,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0.9621071112837616,0.6925315693842344,1.1571696205858633,-0.5617363607765944,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1.2471294207298596,0.5163935931692054,1.1979982008729402,1.603138708416048,False,False,False,True,False,True,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False
0,1.2471294207298596,0.4997768029602404,1.2150707676704535,1.0619199411178875,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False
1,-0.34085201761268624,0.5014384819811368,-0.18615904935647465,-0.5617363607765944,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0.1477576557234817,-0.35432621378056095,-0.1265594686240697,-0.02051759347843376,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
1,-0.9516141092828962,0.5346720623990668,-0.6741168306156394,-0.5617363607765944,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,-1.1959189459509803,-1.3297317990468072,-0.9761733289685464,-1.102955128074755,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
0,-0.46300443594672824,0.5363337414199637,-0.24915549738450893,1.603138708416048,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False
0,-0.7887442181708402,-1.3380401941512896,-0.8541287397041507,-1.102955128074755,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,-1.2773538915070082,-1.4826062689692852,-0.996819223700423,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.3001345448346723,-1.4859296270110782,-0.7762654828627777,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,1.5728692029539715,-1.5008847381991466,-0.39363264534796294,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,1.3692818390639017,1.6463353273788262,2.25162261717375,2.1443574757142088,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
0,0.5142149107256077,1.1810652015278058,0.9723932742515342,1.0619199411178875,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False
0,-0.4222869631687143,0.5064235190438265,-0.2529052859576062,-0.5617363607765944,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
0,1.4099993118419156,-1.4593427626767341,-0.4201237987379031,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,1.4507167846199296,0.8370976442022303,1.629863556594538,-0.02051759347843376,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False
0,-1.3180713642850221,-1.4875913060319748,-1.0057084283766478,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0.6770848018376636,0.867007866578367,0.9864660101905701,-0.02051759347843376,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
1,-1.1552014731729663,-0.5321258690164866,-0.9263673136858778,-1.102955128074755,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.2471294207298596,0.5064235190438265,1.2177838499909885,1.603138708416048,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False
0,-1.2366364187289942,0.4964534449184476,-0.9329184148988771,-0.02051759347843376,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.46300443594672824,-1.475959552885699,-0.8192336483945042,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,0.9213896385057476,-0.2396703613387025,0.33821579622141734,0.5207011738197268,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,-1.2773538915070082,-1.479282910927492,-0.9967751085407396,-1.102955128074755,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-0.6258743270587842,-1.5075314542827327,-0.8477540991298853,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-0.09654718094460228,1.184388559569599,0.2896229478300449,0.5207011738197268,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
0,-0.4222869631687143,-0.22637692917153032,-0.4446518275219277,0.5207011738197268,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False
0,-0.9516141092828962,-0.1748648795237389,-0.7718760244742697,-0.02051759347843376,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
0,-1.2773538915070082,-1.5141781703663186,-0.9972383177174163,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.46300443594672824,0.7224417917603717,-0.20779753518123012,-0.5617363607765944,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0,-0.5444393815027563,-0.17320320050284246,-0.5007663106393365,-0.02051759347843376,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
0,1.4914342573979436,1.3023677700532506,2.2795033980937207,1.0619199411178875,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False
1,-1.2773538915070082,-1.3181000459005314,-0.99463552329609,-1.102955128074755,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
0,1.6135866757319857,1.3023677700532506,2.328030073745568,1.603138708416048,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False
0,1.5321517301759575,0.1391924554256999,1.1377148351654407,0.5207011738197268,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False
0,1.3692818390639017,1.2741192266980097,1.9036863527500063,1.603138708416048,False,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False
0,-1.0330490548389242,-1.3313934780677035,-0.9399547828683948,-1.102955128074755,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1,0.5549323835036216,1.5100776476653133,1.1877414262465271,1.603138708416048,False,True,True,True,False,True,True,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False
0,0.2699100740575237,-0.5254791529329005,-0.17596844746958681,1.0619199411178875,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,True,True,False
0,-0.015112235388574289,-0.07682581729084523,-0.10331077947086655,-0.02051759347843376,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.34085201761268624,0.8238042120350582,-0.04084371335903416,0.5207011738197268,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False
0,-1.0737665276169381,0.624402729527478,-0.795036483308106,-0.02051759347843376,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False
0,0.1884751285014957,0.4698665805841037,0.3075778178212282,1.603138708416048,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False
0,-0.9923315820609102,-1.475959552885699,-0.926874638022238,-1.102955128074755,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.6135866757319857,0.22227640647052496,1.211453324576407,0.5207011738197268,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False
1,1.5728692029539715,-0.6118864620195186,0.4736493364497544,1.0619199411178875,True,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.6665917998367983,0.9932954721665015,-0.36111977266122536,0.5207011738197268,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False
0,1.0028245840617755,-0.4939072515358671,0.22175177465698417,1.0619199411178875,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False
0,1.3692818390639017,-1.306468292754256,-0.2561256926145015,-1.102955128074755,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,-0.6258743270587842,0.8105107798678864,-0.34534860307437504,0.5207011738197268,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False
0,-0.46300443594672824,-1.4626661207185272,-0.8062196762878725,-1.102955128074755,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.3692818390639017,0.044476751234599064,0.9479093606271931,0.5207011738197268,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False
0,-0.6258743270587842,0.3535490491213486,-0.4222633839825528,0.5207011738197268,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False
0,-1.2773538915070082,0.18904282605259493,-0.9746292983796239,-1.102955128074755,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,1.0435420568397897,-0.14827801518939496,0.5664676324238329,0.5207011738197268,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False
0,-0.9923315820609102,-1.4526960465931482,-0.9440574927189601,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,-0.21869959927864427,0.15248588759287163,-0.15547695579660223,1.0619199411178875,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False
0,0.06632271016745371,0.800540705742507,0.3178566500274832,-0.02051759347843376,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.09654718094460228,1.0713943861486368,0.32714289114085954,0.5207011738197268,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False
0,0.02560523738943971,0.05444682535997845,-0.015146632843396918,0.5207011738197268,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False
0,-1.2773538915070082,-1.3297317990468072,-0.9947899263549822,-1.102955128074755,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
0,-0.7480267453928262,0.14750085053018241,-0.5889745724264894,0.5207011738197268,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.6665917998367983,0.48980672883486154,-0.4480045796578735,-0.5617363607765944,False,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
0,0.6770848018376636,1.1926969546740815,1.163764836958546,1.0619199411178875,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False
0,-0.5444393815027563,1.2807659427815958,-0.11780260942689541,1.0619199411178875,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False
0,1.5321517301759575,0.4964534449184476,1.527957537725659,1.603138708416048,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False
0,-0.015112235388574289,-0.11172107672967188,-0.1831151033383133,0.5207011738197268,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,-0.5851568542807702,0.16744099878094024,-0.46677558010320164,-1.102955128074755,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.1884751285014957,-0.8046412284435128,-0.3921327299187241,0.5207011738197268,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False
0,-1.1552014731729663,0.36185744422583116,-0.8723262430735934,-1.102955128074755,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.6665917998367983,0.8620228295156779,-0.39916909788824184,0.5207011738197268,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.6258743270587842,0.5230403092527915,-0.41593285856797085,-0.5617363607765944,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-0.5444393815027563,-0.1383079410640158,-0.4331818860042184,0.5207011738197268,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False
0,1.1249770023958177,1.2093137448830467,1.6709347702598738,0.5207011738197268,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False
0,0.7585197473936917,-1.323085082963221,-0.4665108891451007,-1.102955128074755,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0,-0.17798212650063028,-1.4776212319065958,-0.7904485067010222,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True
0,0.4327799651695797,-0.15824808931477388,0.11858847373712551,-0.02051759347843376,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
0,0.39206249239156565,-1.479282910927492,-0.6371262692210269,-1.102955128074755,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,-1.1959189459509803,0.45657314841693153,-0.8989276843627423,-0.5617363607765944,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,-1.2773538915070082,-0.6650601906882067,-0.9859668944182827,-1.102955128074755,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.1959189459509803,-1.4925763430946641,-0.9775850140784181,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
0,1.2471294207298596,1.1046279665665668,1.7375707189617968,1.0619199411178875,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False
1,-1.1959189459509803,0.5031001610020337,-0.890611976762403,-0.5617363607765944,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,1.4507167846199296,1.4269936966204881,2.223918296892514,1.603138708416048,True,True,False,True,False,True,True,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False
1,-0.09654718094460228,1.161125053277048,0.3033427624916125,0.5207011738197268,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
0,1.1249770023958177,1.3272929553666981,1.788457555656711,1.0619199411178875,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False
0,-0.7073092726148122,-0.20477510189987586,-0.5911582728308226,-0.02051759347843376,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
1,0.5142149107256077,0.968370286853054,0.8472385662294522,-0.02051759347843376,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
